"KEGG","LOK10","EU8","ED10","EOK10","EOI20","EOI15","EN20","EN17"
"K01811",7.7759489642858e-06,1.73984355670324e-05,1.45970190528687e-05,1.98024371377548e-05,2.7309576115571e-05,4.46184176003731e-05,2.70213341874871e-05,2.03086886714918e-05
"K01812",1.66588230740257e-05,1.93318203389451e-05,1.95272797946718e-05,2.08209873735841e-05,6.45576540362077e-05,3.77174234390628e-05,2.21980119188589e-05,2.15998227462722e-05
"K01813",1.1569324475281e-06,3.307614133221e-06,1.64767925106924e-06,3.72761530833039e-06,4.96484400661935e-06,6.07166941747505e-06,2.98532667901015e-06,2.06534783153122e-06
"K01814",0.000473971330777501,0.000303874326260233,0.000312397263915071,0.000293411085717172,0.000357122753608112,0.00041288111927521,0.000320863981124567,0.000301558347916015
"K01815",7.13111887648379e-06,2.6650570370981e-05,3.0683033347876e-05,2.82700388437063e-05,4.06159585561586e-05,3.39840801989913e-05,3.06795150591241e-05,2.6255910849166e-05
"K01816",0.000118728344758863,0.00025392810898248,0.00023861606604405,0.000245796125008569,0.00016894842749034,0.000141480991763748,0.000228173530151524,0.000226595095612596
"K01817",0.000176937816842874,0.000263120450800087,0.000267045172121723,0.000253527139311889,0.000280880737863587,0.000339309151218503,0.000268899917684676,0.000255350762727545
"K01818",2.1848284903766e-06,1.23872166780161e-06,3.51867710621077e-07,1.74016928305646e-06,2.92139458713864e-06,3.11901975333254e-06,1.41263738225294e-06,1.01929456084431e-06
"K01819",1.74284234677719e-06,4.15393731907189e-06,1.91612604512581e-06,4.08732482795382e-06,1.3600678407995e-05,1.19120267191045e-05,5.83985248975364e-06,4.0727817545516e-06
"K01820",9.86478863404151e-06,3.63648560826029e-05,4.25809410717919e-05,3.62823749887604e-05,5.21098460619576e-05,3.84336821444548e-05,3.94401061622133e-05,3.33613441798634e-05
"K01821",0.000414698176976611,0.00025669874770366,0.00030380532149208,0.000277379979206062,0.000182477336379621,0.000159380585098241,0.000271370733238535,0.000262389308026108
"K01822",2.24174510724456e-05,8.25418112958331e-05,0.000108328014062764,8.48067315044896e-05,5.58151231501345e-05,5.76875045938563e-05,0.000100111091829593,8.06924458763756e-05
"K01823",0.000345838372579746,5.52329518754058e-05,4.31192589181461e-05,5.25698009362165e-05,0.000151677545195853,9.48275214792183e-05,6.90695783176808e-05,6.73271905223827e-05
"K01825",0.000286710005709588,0.000174858811224671,0.000108012647218395,0.000161088328024888,0.00017439456047579,0.000138313805342634,0.000135568379764349,0.000141871056930005
"K01826",0.000100902130150458,0.000197019475555298,0.000189107526398784,0.000178336649221042,0.000168456998798101,0.000111806520637811,0.000172747660794207,0.000176136431126947
"K01829",2.29769807171005e-05,5.88466964187328e-05,4.04130533316028e-05,4.47903163732944e-05,3.9477949743948e-05,5.61728894638523e-05,5.23166277639872e-05,3.89762088729058e-05
"K01834",0.000140258757439493,0.000145574430777564,0.000190232360466219,0.000150671590490819,0.000142507189644041,0.00028968349547283,0.000184305589593383,0.000169325140235947
"K01835",0.000146080511819931,0.000112605069587536,0.000103029843107899,0.000118379703235549,0.000198981304526659,0.000210601467345734,0.000131825051153336,0.000141255944965584
"K01838",7.18028589540955e-05,0.000156847244549167,0.000143789604229526,0.000142078032779974,0.000161330813289234,0.00014418073987659,0.000169868682250517,0.000150258444100796
"K01839",3.37587748962242e-05,2.6840735128733e-05,2.51708263741691e-05,2.12491044962538e-05,9.42147418413061e-05,5.60487057277874e-05,2.54556251407116e-05,2.86325343334652e-05
"K01840",0.000598590271365267,0.000282523723352854,0.0002733366734941,0.000260707601442492,0.000299717346829778,0.000310009790022169,0.000291802406169865,0.000253453608074396
"K01841",0.000287781406812548,3.02714685637852e-05,3.68766728728803e-05,3.39679663968646e-05,3.83032037594741e-05,1.93733495923684e-05,3.39009899024149e-05,3.28239256398573e-05
"K01843",3.51429673902735e-05,2.83051184872308e-05,4.21741271556503e-05,3.38709815909223e-05,5.67270521316782e-05,4.5464992947836e-05,4.30471340164707e-05,6.37433257754129e-05
"K01844",8.31811451711924e-06,7.66160818712112e-06,9.79005951569461e-06,5.92417199488737e-06,2.7473838815621e-06,4.54963125699253e-06,8.44146688344104e-06,6.53904312882038e-06
"K01845",0.00114118412773065,0.000451473244890101,0.000461736174502865,0.000450707529727193,0.000448449056446395,0.000470459282684993,0.000457039426346828,0.000453871523401197
"K01846",1.90169202322097e-06,1.50064114284212e-06,2.89392001000534e-07,3.52160132343155e-06,1.06576285364529e-05,0.000112522029263836,6.24397367450474e-06,1.24113625314265e-05
"K01847",0.00037704059461689,0.000180058569289906,0.000233831726109731,0.000178663250493216,0.000267755394832947,0.000164939819215767,0.00021849584725692,0.000210871000168543
"K01848",0.000358507916089208,0.000176973277025228,0.000227735703540541,0.000169235699537363,0.000253984233032499,0.000152696474380579,0.000196417513214123,0.000181097505554877
"K01849",0.000306669803646324,1.58632685615736e-05,2.00843669425039e-05,1.73652862005665e-05,4.34632589074959e-05,2.79710121972078e-05,2.41507775922206e-05,3.01720204682911e-05
"K01851",1.36235631026628e-05,6.23979475270654e-06,1.45213048560111e-06,7.85108124740811e-06,1.03866286345587e-05,1.24312224845139e-05,4.7523660970403e-06,8.02543378734226e-06
"K01852",3.0073709018344e-07,2.894354965477e-08,2.99638227036562e-08,9.27857986598398e-08,3.73221791265376e-07,4.10869783120471e-07,5.24005846530682e-08,3.28255725549577e-07
"K01854",0.000126016961908374,5.88878509083211e-05,4.78926836707313e-05,5.53972736950017e-05,7.55210112705282e-05,8.85156994826303e-05,7.02929661056828e-05,6.47534640351462e-05
"K01856",5.40443473552286e-05,0.000103639772564134,7.68586413869187e-05,8.98700351326968e-05,6.48862552991062e-05,5.73853681214685e-05,8.1750920969467e-05,7.94800016308205e-05
"K01857",8.73765789394449e-05,0.000148087258802882,0.000137443194258861,0.000147004072231138,0.000131606705540787,9.40263702765278e-05,0.000132785396124657,0.000136916622864233
"K01858",0.000297618829349833,1.06634628575471e-05,1.22759118851187e-05,1.05562665847563e-05,2.96622660825659e-05,3.23392164893414e-05,2.32422235674081e-05,2.41063679924612e-05
"K01860",6.74186803392693e-07,7.6431142029987e-08,2.40174930550305e-08,2.26806488183763e-07,2.75696323736555e-07,1.82198101507066e-07,1.36348437846458e-07,1.10139785616325e-07
"K01865",4.7739143342028e-07,7.38106310573961e-07,8.55726701190423e-07,8.6086687217337e-07,3.44279159709687e-06,2.14932094959313e-06,1.90278968868051e-06,2.31459046797296e-06
"K01866",0.000530046965985935,0.000238144401328003,0.000231713138113657,0.000231959987350398,0.000282197754865492,0.000334346848999128,0.000246138733891033,0.000241216204319848
"K01867",0.000461207173666806,0.00026092273892772,0.000254464051619046,0.000256762814102203,0.000292141838076271,0.000354294716599715,0.000269672227850208,0.00026424156802135
"K01868",0.000467039592042331,0.000251257918536515,0.000242081219117279,0.000244752402774548,0.000281907362022941,0.000337088024667041,0.000256303051957795,0.000253935016482431
"K01869",0.000453466671232837,0.000250442175136856,0.000243332923216988,0.000245892139485972,0.000280551502003322,0.000342167955304247,0.00025883763704206,0.000253477094564454
"K01870",0.000449529765203389,0.000263628487669685,0.000267302348830568,0.000253319817420852,0.000288790025029711,0.000350378278238874,0.000272705824974335,0.000260393245035041
"K01872",0.000511640110101551,0.00031075676748625,0.000315328502231746,0.00030286634173777,0.000334414151682207,0.000378307022463461,0.000319274970404548,0.000312560091414561
"K01873",0.000594115048679892,0.000281265029129689,0.00026886983803719,0.000265974680070532,0.000297340389951699,0.000357040636572019,0.000286794311933363,0.00027131165584822
"K01874",0.0007436028781515,0.000257463800746574,0.000249680472271162,0.00025093470422795,0.00031069377315089,0.000351704893391421,0.000264474304282135,0.000258650564663407
"K01875",0.000451904450374707,0.000245459212732029,0.000238966544135945,0.000237573329834429,0.000276857493408492,0.000334213428240943,0.00025127846949445,0.000245794356940157
"K01876",0.000174608324367604,0.000258543854944775,0.000255415316555084,0.000250333174879318,0.000280738904574089,0.000344016034388471,0.000267790572358686,0.000253391853393525
"K01878",0.000144689400371321,0.000222974327469236,0.000220909242367273,0.000214693913465741,0.000214257298970118,0.000269934149602972,0.000210068473077845,0.00021146739292891
"K01879",0.000147957019135747,0.000233593833687682,0.000236069651749872,0.000223417725945532,0.000222460339632106,0.000275940624269911,0.000219627220933991,0.000220090944689958
"K01880",0.000301846829541665,1.53113606604705e-05,1.16686652138521e-05,1.58188997793611e-05,5.56351524263726e-05,5.82269489317137e-05,3.47642615070917e-05,2.75914407443063e-05
"K01881",0.000449119513655536,0.000238335722763429,0.000231146661160411,0.00023005421887074,0.000272988176264082,0.000334589405981325,0.000244990158859985,0.00023873846014648
"K01883",0.000472827226653221,0.000259915159432302,0.00025768129951733,0.000255119839996115,0.000296769636167601,0.000355707482039851,0.000279219890802226,0.000271705585943849
"K01884",1.5036854509172e-07,8.89083452621393e-07,2.21203212781944e-06,1.27676484493883e-06,2.22808487286676e-06,1.61199947889811e-06,1.52021455882768e-06,1.54824236674231e-06
"K01885",0.000509657258055875,0.000328934177432512,0.000331479979086527,0.000324671113744507,0.000457103603950967,0.000564311548420837,0.000344544084797047,0.000338943900381465
"K01886",0.00041033309013638,0.000240825624769274,0.000249755371128885,0.000232667060654315,0.000165023217997979,0.00024296012233566,0.000233468135752032,0.000217338597670067
"K01887",0.000449116911852462,0.000245442281183714,0.000239377024725309,0.00023773963005146,0.000282938809261343,0.000337396651243411,0.000252420501725896,0.000245007220911215
"K01889",0.000449628335855281,0.000245024384632198,0.000238184352403061,0.000237749900219007,0.000273791589055653,0.000332574993254075,0.000251557437513339,0.000243932730505776
"K01890",0.000449502981986822,0.000252988222518179,0.000247216616799703,0.000241372807038761,0.000283132832068951,0.000345886023406839,0.000258804735981504,0.000249369224675945
"K01892",0.000466389333697181,0.000246637749612111,0.00024079829073154,0.000240714104960566,0.000276008836936349,0.000334674014458853,0.0002534573967145,0.000247327530862954
"K01893",0.000156197379554409,1.49433129042313e-05,9.47183844661255e-06,1.97337013790229e-05,5.43606808492217e-05,3.46178830145115e-05,2.80985440219103e-05,2.41815518707882e-05
"K01894",0.000148558504300526,0.000229321972712068,0.00022962370257288,0.000218199498436597,0.000212833262437633,0.000173827400758008,0.000212593651816218,0.000198235476884524
"K01895",0.00120239635500636,0.00102014785406576,0.00114358915124911,0.000977591953295673,0.00110025543917221,0.00105362819601516,0.00104052709140126,0.00100410873563556
"K01896",9.52334118914227e-08,1.42849573705224e-06,1.72055424050995e-06,1.58636337330076e-06,2.23677443395345e-06,2.25978380716259e-06,2.6674175874701e-06,2.19563769968185e-06
"K01897",0.0012974551502592,0.00206614215940689,0.00241957664146131,0.00200665517288399,0.00211784460518561,0.00196178723316004,0.00222625047084921,0.00210569968102027
"K01902",0.000500055974474937,0.000263457341281713,0.000269664543657056,0.000260864072638775,0.000309102777004136,0.000341936261079529,0.000273846537457534,0.000271200843437952
"K01903",0.000499213954306638,0.000264883761576212,0.000269996052090069,0.000262172423042132,0.000309324170049948,0.000340402981922383,0.000273954466137086,0.000270145502344128
"K01904",6.53636800849846e-06,7.01769300156497e-06,1.75441496636002e-06,5.3665849771366e-06,3.47271145408481e-05,2.1940391503522e-05,8.17460149872649e-06,8.04051290802365e-06
"K01905",0.000652229841835144,0.00018482435247483,0.000250070908571684,0.000183969663401094,0.000191208854088665,0.000145076733513955,0.000222463172600637,0.000220450086975592
"K01906",6.20371074966675e-06,3.48244305601394e-07,3.5365526358519e-07,1.42484386206583e-06,3.89697026505879e-06,3.12878101677806e-06,1.74461390531191e-06,2.18011920855467e-06
"K01907",0.000133532341222942,0.000195928638403774,0.00021728701962973,0.000196461965938469,0.000170840167791877,0.000126032590149707,0.0001987434417126,0.000184554111402703
"K01908",0.000692342176669991,0.000343475732439576,0.000376135583939737,0.000343105066243898,0.000401552295762675,0.00039306746195966,0.00035624487774232,0.000362703569017238
"K01909",5.30534565179853e-06,5.21623490996375e-06,5.00038146294503e-06,5.64846098328476e-06,1.18176170812568e-05,1.04179484500563e-05,1.05684439959886e-05,1.09464222782709e-05
"K01910",8.3768076406275e-07,1.07630318499973e-05,1.12336995996615e-05,1.09754025381551e-05,4.9479495184014e-06,8.21420829613877e-06,1.16817384712801e-05,7.42279042350688e-06
"K01911",0.000180441391877216,0.000172848319832544,0.000201036445155804,0.000170829484603496,0.000305270873981671,0.000324496824101911,0.000223696574331555,0.000233642842698482
"K01912",0.000213727893132213,0.000315570785159104,0.00038136169434484,0.000317645098608119,0.000303051234335696,0.000213195314594596,0.000346005645012372,0.000317704500831719
"K01914",1.71393676968201e-06,3.41769801172528e-06,6.13154064484616e-07,3.34339135564634e-06,6.15655202862853e-06,9.54995700340166e-06,3.72998771013748e-06,2.96962182807292e-06
"K01915",0.00121406720476109,0.000727071236998067,0.000643305723721886,0.00072101014510557,0.000921194273608872,0.000726207128843838,0.000668772749258412,0.000734270739609686
"K01916",0.000548881213261977,0.000253039576979011,0.000246736173111554,0.000244628538558686,0.000257470942112837,0.000202377758941095,0.000239992855693482,0.000232800327774278
"K01918",0.000170301461082412,0.000228037929836261,0.000223816168065575,0.000225010276864412,0.000236293777285293,0.000283190894802707,0.000228389672508127,0.000230574273155769
"K01919",0.000200659232645799,0.000328927607177696,0.000367858500653214,0.000316601296864927,0.00025337460510301,0.000223265596973957,0.0003250453063796,0.000289258944447208
"K01920",0.000152413464520478,0.00022048239209471,0.000223110368101162,0.000213386295125743,0.000213630816250918,0.000149398974779834,0.000204734146658472,0.000203884562624316
"K01921",0.000371171833984605,0.000268932040224994,0.000261329807691019,0.000269550487432556,0.000315907531475208,0.000367669308865295,0.000282608738851899,0.000296161219245154
"K01923",0.000526196720388642,0.000243038828173669,0.000251563221614813,0.000237482168160037,0.000278956634749009,0.00033112575185514,0.000253595824234705,0.000252844110379577
"K01924",0.00025968525123725,0.00034976274959327,0.000338311180042764,0.000344611263855949,0.000353651002850734,0.000411820841133855,0.00035227650342665,0.000338023055871462
"K01925",0.000203295599778538,0.000267006042089131,0.000257447366170366,0.000268720881796976,0.000310137377319497,0.000482109112574889,0.000281644476787662,0.000277607683570627
"K01926",1.75582476450881e-05,5.98599456407582e-06,4.02823272150168e-06,3.42222846099967e-06,1.74632102119178e-05,2.60804129457288e-05,1.0911532022667e-05,1.05107060992681e-05
"K01928",0.00019891646886244,0.000292181117513987,0.000300598109523604,0.00028036393725179,0.000341081822032119,0.000407165268893992,0.000310922974351572,0.00029570105253889
"K01929",0.000208734849305039,0.000301925965307198,0.000291693686538549,0.000290072666033083,0.000330816562404569,0.000393757044112223,0.000315687632333024,0.000299615820140639
"K01932",2.15138645558058e-06,4.01905025975285e-07,3.101340981189e-07,5.6620686286503e-07,1.40591703192302e-06,1.59540058008604e-06,1.55700485693107e-06,1.18346872194579e-06
"K01933",0.000447575760350107,0.000250567793249386,0.000249056809362794,0.000240628961608086,0.000274515895415587,0.000332712378646439,0.000256379196802018,0.000247211470435175
"K01934",0.000453837195193813,0.0002599480103103,0.000259619128254081,0.000248518773489111,0.000289872863731033,0.00034152829818516,0.000257984010410691,0.000253456435591844
"K01935",0.000415973806158605,0.000171615005187692,0.000157215619777109,0.00017558733450333,0.00016619481113696,0.000293444629736278,0.000167798853476543,0.000187863073311063
"K01937",0.00048845674006683,0.000260612997127997,0.00024363955323673,0.000258520297751303,0.000285014873102039,0.00033746408733961,0.000264957649008155,0.000261744612348077
"K01938",2.88886200234987e-05,3.89626216447382e-05,4.0088730962335e-05,3.56311216435102e-05,0.000116039737291596,8.8306546949445e-05,5.32415853935143e-05,5.03208626572524e-05
"K01939",0.000452022232784237,0.000251035906911894,0.000246856879008513,0.000242385931424924,0.000284801811731287,0.000332962694801898,0.000256921713899549,0.000248957491070245
"K01940",0.000450213342355928,0.000249886392574602,0.000243595641029676,0.00024422525002826,0.00028446491186595,0.000327204061913343,0.000259324865442419,0.000249164036013641
"K01941",0.000537865170329734,0.000789184601541372,0.000801404612212396,0.000737837983360482,0.000699493471214563,0.000536297348422082,0.000725606352226313,0.000721780289746663
"K01945",0.000461202927939135,0.000256331529834026,0.000249201116104224,0.000249688533831968,0.000299965189304153,0.000348408136867494,0.000267369959890312,0.000258517299709597
"K01949",8.52974238506522e-06,1.20789091907452e-05,1.15981046656284e-05,8.17941121888174e-06,4.29079145377981e-05,1.8398021100426e-05,7.58013500129831e-06,1.25712542691406e-05
"K01950",0.00026938256794337,0.000266207050250093,0.000293919383720646,0.000259385406585753,0.000263309231328866,0.000329025770100123,0.00028602457371588,0.000258429845996218
"K01951",0.00126272850865347,0.000447426918941857,0.000407315999586293,0.000429881152669084,0.000544345278475003,0.000591047306674095,0.000436781569290902,0.000436315257305303
"K01952",0.00107604064348003,0.000320308620002791,0.000327629072180021,0.000309426649159306,0.000553700655215325,0.000722879037850137,0.0003577832510543,0.00039050630964514
"K01953",0.000991684829359366,0.000272746949448438,0.000308415972816313,0.000310301300923284,0.000340435699305006,0.000331344637510697,0.000317954177687111,0.000335664533719138
"K01955",0.000736024787550841,0.000274277564680144,0.00026509952390432,0.00027419478234682,0.000357316264188177,0.000489267282507865,0.000298098781951129,0.000296121928418707
"K01956",0.000461657141089218,0.000259607444641365,0.000259451646633892,0.000250391380486387,0.000301353206627804,0.000351223788355168,0.000263345740001906,0.000263549081095786
"K01958",0.00078660688785195,0.000842873980528419,0.000826477469035266,0.000799491606051771,0.000762049839778208,0.000602322860161101,0.000781450807226545,0.000762269286818479
"K01959",0.000614387273463406,0.000593916892568554,0.000583962252214409,0.000546936374494583,0.000560653955287976,0.000427616522649744,0.000547448675553215,0.000533360259533347
"K01960",9.48668385811002e-05,7.14812061028459e-05,4.75901013029846e-05,8.75384599695281e-05,0.000120381888905199,0.000187351131956476,7.48168287316226e-05,0.000100910677904275
"K01961",0.000849122514474373,0.00102509209746604,0.0010199488297007,0.000936746110069277,0.000953939254898986,0.000756967239013065,0.000953270788290757,0.000905872706932042
"K01962",0.000217089384687482,0.000279283465290864,0.000285265189194609,0.000274047628549608,0.000339194737622382,0.000462559972932026,0.000294473585290569,0.000296488375261366
"K01963",0.000213213107567292,0.000274024721107208,0.000274031559313273,0.000267376031579779,0.000325602369825879,0.000447301074735067,0.000283873149245914,0.000280983535635179
"K01964",6.6693568750734e-06,1.22464367045302e-05,1.32299287502272e-05,1.11271361605644e-05,1.73883337072479e-05,1.11255040075416e-05,1.27914958041358e-05,1.21463493322996e-05
"K01965",0.000628854837459433,0.000681917831587093,0.000713965175752969,0.000628774912604718,0.000628492175035803,0.000494870331683778,0.000647271380305573,0.000630700839330085
"K01966",0.000390345131374275,0.00021693479480649,0.00027596940481756,0.000207925291818998,0.000297991794959542,0.000232611741525604,0.000260887514136823,0.000237118028031263
"K01968",0.0007525220713793,0.000942794110238754,0.000971042837778858,0.000864232428176244,0.000829359683297671,0.000659452207075982,0.000884740235944653,0.000824462865641956
"K01969",0.00018598749963066,0.000371984893897078,0.000399304577251982,0.000336151419348535,0.000316040726713198,0.000249311238279326,0.000357069447130081,0.000324018073546826
"K01971",0.000204473174722431,0.000154218983125981,0.000171866265383938,0.000166530915953011,0.000190075314281823,0.00016891843547854,0.000203633020018309,0.000244317026369904
"K01972",0.000223334119700287,0.000276296543086745,0.000247724962704264,0.000274374628384515,0.000291801406567404,0.000346383595774823,0.000269255144534216,0.00027706792093405
"K01974",0.000302332034708326,6.29267403912482e-05,7.2149423545353e-05,6.46328135569488e-05,3.03591302578471e-05,2.73531481749627e-05,6.11501533514438e-05,5.14183784155092e-05
"K01975",0.00025817243963468,0.00011697218183014,0.000147033992679101,0.000133178482973403,0.000126282796806909,0.000212390238570966,0.000136184628650413,0.000149851721500861
"K01978",3.0073709018344e-08,1.61031385351993e-07,9.46225980115461e-08,2.29313699911492e-07,6.08402646035339e-07,1.50318213336758e-07,1.50366895091413e-07,4.97992848430312e-08
"K01989",0.000113425186986167,8.45664214954803e-05,0.000110957311820843,9.10404053630878e-05,0.000109727126578148,8.52073595505785e-05,0.000114732160275667,0.000157296443426765
"K01990",0.00356922589029751,0.00370566931335197,0.00403452585409425,0.00366684391824601,0.00406236492465276,0.00422288664239206,0.00398199119664857,0.0039960657248083
"K01991",0.00022271953692767,0.000293228146880702,0.000306318075849097,0.000296864728367823,0.000410543932225081,0.0004631998736544,0.000307015625510831,0.000316466438718297
"K01992",0.00142761725085153,0.000936327676101774,0.000892009171634045,0.000892530345476156,0.00109317393320133,0.00134352743571972,0.0010206880072101,0.00100153458931442
"K01993",0.000172440981617817,0.000298197585942404,0.000312570671323654,0.000279374529776836,0.00023299853516386,0.000304201602505389,0.00028544483264243,0.00027135730340712
"K01994",2.99864102611427e-06,7.67037907453485e-07,1.08800650965936e-06,6.41462322955548e-07,4.25066265948867e-06,5.20944731079808e-06,1.55868834644579e-06,1.5634676020033e-06
"K01995",0.00195638013811328,0.00396302223720441,0.00474795809260914,0.00384961027684214,0.00317574138691709,0.00263341045733533,0.00402326013189777,0.00392675206343448
"K01996",0.00103999169233419,0.00278027624172328,0.00334299741272547,0.00270994964947327,0.00245874525320414,0.00239774999335551,0.00287324673773076,0.00285786706478678
"K01997",0.000393417300493615,0.00188679380978718,0.00242918960482742,0.00179335322076963,0.00133331339116408,0.00105153132655923,0.00191817427481364,0.00183588394541119
"K01998",0.000490240139950593,0.00219756077475342,0.00286341370570717,0.00209167641701578,0.00162158711591232,0.00125217844136467,0.00226507554442164,0.00221665478144018
"K01999",0.000461615343142372,0.00235668314420699,0.00310037154943378,0.00225267004880883,0.00156163995807636,0.00125976309530147,0.00242207835468113,0.00237548090875662
"K02000",0.0004891641696359,0.000792667406968854,0.000798936579062841,0.000740686956450209,0.000901299920461259,0.000668176642913642,0.000724198039998935,0.000768052457502558
"K02001",0.000239882390132512,0.000238070186203355,0.000184934069505819,0.000234798608316249,0.000314159172828279,0.000215297732903822,0.000192291322652892,0.000240511964403141
"K02002",0.000458737850643561,0.000330646104487372,0.000194783412996333,0.000358249523379202,0.000387336830329363,0.000245951905531373,0.000241552310963246,0.00035353177851539
"K02003",0.00396353642959613,0.00552414722204683,0.00571658610031131,0.00548564218144141,0.00567625256657775,0.00555733136315256,0.00554172545804328,0.00559101976876747
"K02004",0.00096078891274003,0.00112414974149396,0.00114703960844549,0.00117334001333946,0.00113384292047254,0.00134162482985194,0.00121601222032541,0.00113609787407384
"K02005",0.00025592147427211,0.000412900094987204,0.00048320671019161,0.000407826103228316,0.000345269106488526,0.000378256163577372,0.00041997152184185,0.000397548706647021
"K02006",0.000551230017115085,0.000322277175094895,0.000360112416070954,0.000326562758968362,0.00038358607950852,0.00051123630762384,0.000384957537297943,0.000369528714600489
"K02007",3.76578726791555e-05,1.97146775981221e-05,3.26967288080436e-05,2.63536987879536e-05,2.89266623088262e-05,3.19244439922761e-05,3.35303556098126e-05,3.98374520905591e-05
"K02008",2.47595740475827e-05,1.69881473500108e-05,2.78409583515338e-05,2.21386152594878e-05,2.33658201442491e-05,2.57598612501665e-05,2.82112954658054e-05,3.29843471726319e-05
"K02009",1.49742007036687e-05,1.31084083627273e-05,1.97807189495518e-05,1.45075675517014e-05,2.83220663581712e-05,2.64697668286408e-05,1.95584262073646e-05,2.38399454185836e-05
"K02010",0.00202612732446132,0.00324102700550426,0.00342444869618476,0.00314686763035237,0.00302126717845789,0.00249191703919218,0.00307958618002079,0.00310167891591304
"K02011",0.000279836620626526,0.000438409471157628,0.000476915227494906,0.000443515285468633,0.000426231576053731,0.000424436269072202,0.000425038847869429,0.000435968380424462
"K02012",0.000276003302421524,0.000454531512484783,0.000490552294232488,0.000452733647180877,0.000447331684959155,0.000424994127922954,0.000429356666554178,0.000437014957117713
"K02013",0.00169883679039155,0.00227433713858553,0.00230611940868039,0.00223288113983499,0.00259515814528807,0.00261334454708281,0.00235632618344715,0.00239556123970022
"K02014",0.00178454862674117,0.00219346023391367,0.00201139799798028,0.00234145114909893,0.00192480081566169,0.001530028597713,0.00218529038784704,0.0020971131810621
"K02015",0.000469781187604084,0.000553159695443755,0.000574355761997067,0.000540215546666173,0.000722102576640437,0.000682726606220504,0.000561816157020755,0.000600865279668395
"K02016",0.000895539562318115,0.00058479116995364,0.000623171392021738,0.000593558648412072,0.00068107421643669,0.000630102463500696,0.00061363520827518,0.000641167224502503
"K02017",0.00117146363749232,0.00178032321271012,0.00186831957574209,0.00174681868859228,0.00172395605839283,0.00158686188290568,0.00173311885131724,0.00176491235168826
"K02018",0.000304664255637045,0.000469149501249529,0.000468713868215794,0.000472582797048882,0.000441873256619647,0.000447614699558191,0.000458949322078217,0.000483314938006853
"K02019",0.00014620289361472,0.000371220760803119,0.000417409170524782,0.00038389552806982,0.00021397269436573,0.000300920641114032,0.000370305973993534,0.000358645123503131
"K02020",0.000130612060287004,0.000376315168964292,0.000428868408495521,0.000368589886783227,0.000297158224487901,0.000359886350199301,0.000389523778230307,0.000367949900066535
"K02021",2.67485852447773e-05,2.21299104593772e-05,8.94990879052801e-06,1.74756307022156e-05,0.000103987876270933,4.88479637352816e-05,1.67125405567675e-05,2.00062156589214e-05
"K02022",5.32125681559598e-05,0.000117098370055035,0.000142194426463951,0.00010879261407661,0.000186205518196817,0.000106930783022291,0.000115586493738036,0.000130154386384231
"K02024",4.91801240440782e-05,7.48796067852303e-05,5.94080348734445e-05,8.49032325417275e-05,4.24786490562539e-05,3.56233039329671e-05,6.70168506608116e-05,6.61857736762031e-05
"K02025",0.000211258621218886,0.000548339152382606,0.000627164375938695,0.000519312420461309,0.000919296462103818,0.000939410930924722,0.000665981186428976,0.000682030866021462
"K02026",0.000236557136110237,0.000537245350211895,0.000588156880619922,0.000518334885176436,0.000910837100302976,0.00091381464577937,0.000650124000193238,0.000686172438835549
"K02027",0.000137111132851015,0.000351618027948466,0.000391396481832633,0.000342275141909675,0.00068595012806106,0.000659569424852513,0.000434932229385783,0.000471506270734564
"K02028",0.00228934458934044,0.00338772988055602,0.00342534341337057,0.0033790183291384,0.00318293595510825,0.00282836928343467,0.00326633097385016,0.00331822122834788
"K02029",0.00146404157404041,0.00222540002107096,0.00207953313748252,0.00223264198215473,0.00169136865866405,0.00151896006873824,0.00200547693577185,0.00212388477862618
"K02030",0.00137195691231013,0.00188631482897495,0.00171936423343083,0.00197582832300979,0.00136014094897595,0.00114517221625605,0.0016850211651433,0.00186070338513606
"K02031",0.0042675360073207,0.00572863540639776,0.00624136167915424,0.00553210367175185,0.00647674495524728,0.0055005023517095,0.00567017174992602,0.00576436492496221
"K02032",0.00405066373924061,0.00523602795510723,0.00577525750154879,0.00504634402155771,0.0058060661194893,0.00487041940281459,0.00522091189546331,0.0052447029385062
"K02033",0.000831931914493237,0.00108558360404709,0.0011683924742277,0.00102416283711691,0.00141908748632387,0.00123271355641642,0.00106966023889419,0.00110904967597973
"K02034",0.0010361794771625,0.0014489173944852,0.00159021846531315,0.00138292105466843,0.00191098331717538,0.00166606697589104,0.00145999792957999,0.00149830900858306
"K02035",0.000962954225570708,0.00127473571102189,0.00136590826762764,0.0012257347088537,0.00168367514668792,0.00124856401494607,0.0012458243350048,0.00133549948948644
"K02036",0.000810997627559471,0.00097790346073868,0.00100103374430548,0.000948979247837586,0.000924910596428778,0.00082241196919464,0.000952907154846203,0.000945510977780223
"K02037",0.000350446219933793,0.000289751974666321,0.00027784474456778,0.000291098538898892,0.00031687896362448,0.000330166780722116,0.000298760157619256,0.000299242804763961
"K02038",0.000353777187551087,0.000292514221994619,0.00028043139969661,0.000287742725759342,0.000341669730929532,0.000342124331776733,0.000295805646535139,0.000302084098904139
"K02039",0.000333768867923327,0.000244457231084203,0.000245327370429497,0.000239646614230899,0.000270749270324911,0.000294938683481824,0.000252762698985811,0.000248460305031812
"K02040",0.000522916353852706,0.000399415524576271,0.00040462789800915,0.00041988794128831,0.0004515832722661,0.000417481810020845,0.00040529080970834,0.00042807896279911
